Material No,Material Description,Matched Category,K Factor,Equipment,MTBR,Reliability_365days
220076633,ANALOG INPUT BARRIER,CONNECTOR,1.2,,3500,0.93579915
220078459,POWER CABLE FOR SDA12F(2 METERS),CABLE,1.2,,20000,0.991839115
220081663,"DE JOURNAL BEARING, TOP & BOTTOM HALF",BEARING,2.5,10044716,3500,0.996494099
220081664,"NDE JOURNAL BEARING, TOP & BOTTOM HALF",BEARING,2.5,10044716,3500,0.996494099
220081738,GAS CORROSION INHIBITOR PUMP,PUMP,2,,7000,0.997284815
220081740,GAS CORROSION INHIBITOR PUMP,PUMP,2,,7000,0.997284815
220081742,OIL CORROSION INHIBITOR PUMP,OIL/CHEMICAL,1.2,,3500,0.93579915
220081744,DEMULSIFIER INJECTION PUMP,PUMP,2,,7000,0.997284815
220081745,DEMULSIFIER INJECTION PUMP,PUMP,2,,7000,0.997284815
220082009,INJECTION PUMP CARTRIDGE,PUMP,2,10044717,7000,0.997284815
220082009,INJECTION PUMP CARTRIDGE,PUMP,2,10044719,7000,0.997284815
220082304,COUPLING SET,COUPLING,2.3,10045098,3500,0.994495485
220082306,TOOL-3.25 COUPLING HUB ASSEMBLY,COUPLING,2.3,10045098,3500,0.994495485
220083068,BOOSTER RELAY,RELAY,1.2,,10000,0.981350384
220083069,BOOSTER RELAY,RELAY,1.2,,10000,0.981350384
220083074,VALVE POSITIONER,VALVE,2.2,,3500,0.99310407
220083075,FILTER REGULATOR 1/4 INCH,FILTER,3,,3500,0.998866483
220083787,FF POWER SUPPLY,POWER SUPPLY,1,,3500,0.900967841
220084215,HPC THRUST BALANCE PIPE,PIPE,2.1,,3500,0.991362467
220084375,KIT GRAPHITE GASKET,GASKET,2,,3500,0.989183414
220084380,OIL PUMP,OIL/CHEMICAL,1.2,,3500,0.93579915
220084384,SAFETY VALVE,VALVE,2.2,10160022,3500,0.99310407
220084385,METAL HOSE,HOSE,2,10160022,3500,0.989183414
220084535,"SERIES 3++ ANTISURGE CONTROLLER, SERIAL*",CONTROLLER,0.9,,3500,0.877447503
220084536,"SERIES 3++ PERFORMANCE CONTROLLER, PLAT*",CONTROLLER,0.9,,3500,0.877447503
220085281,CONNECTOR FOR SPEED PROBE MS3106F-10SL-4,CONNECTOR,1.2,,3500,0.93579915
220085518,SMART TRANSMITTER ISOLATOR,TRANSMITTER,1.7,,50000,0.99976687
220085980,FILTER REGULATOR 1/2 INCH,FILTER,3,,3500,0.998866483
220086609,BEARING END COVER (NDE),BEARING,2.5,10044711,3500,0.996494099
220086610,OIL THROWER (NDE),OIL/CHEMICAL,1.2,10044711,3500,0.93579915
220086610,OIL THROWER (NDE),OIL/CHEMICAL,1.2,10044716,3500,0.93579915
220086614,OIL THROWER (DE),OIL/CHEMICAL,1.2,10044716,3500,0.93579915
220086616,OIL CONTROL RING,OIL/CHEMICAL,1.2,10044716,3500,0.93579915
220086622,"R.T.D THRUST BEARING, INBOARD & OUTBOARD",BEARING,2.5,,3500,0.996494099
220086622,"R.T.D THRUST BEARING, INBOARD & OUTBOARD",BEARING,2.5,10044716,3500,0.996494099
220086936,DIFFERENTIAL PRESSURE SWITCH,PRESSURE GAUGE,1.8,,5000,0.991045745
220086937,TEMPERATURE SWITCH,SWITCH,1.3,,10000,0.986570861
220087412,FLOAT TYPE LEVEL SWITCH,SWITCH,1.3,,10000,0.986570861
220087491,PNEUMATIC BLOCK (VALVE SINGLE ACTING IN*,VALVE,2.2,,3500,0.99310407
220087616,"FRP FILTER,6'' FLANGED,TYPE 3672",FILTER,3,,3500,0.998866483
220087619,"GF PVC ,ADAPTOR SOCKET D75 - 2 1/2""",SOCKET,1.2,,3500,0.93579915
220087630,"GF PVC CONE CHECK VALVE D 75, SOCKET TYP",VALVE,2.2,,3500,0.99310407
220087959,"HP HOSE 1/4'' ID ,600 MMLGX, 6MM N&F,SAF",HOSE,2,,3500,0.989183414
220090024,"EAS3 DC POWER, SLEEVE MOUNT, 24 VDC",POWER SUPPLY,1,,3500,0.900967841
220090025,TRAIN VIEW 2 SOFTWARE WITH ENGINEERING *,SOFTWARE,0.8,,3500,0.848826611
220090304,"DC TO DC CONVERTOR, 24 VDC, 10A",TRANSFORMER,2,,3500,0.989183414
220090988,"SELF ACTUATING CONTROL VALVE 2"" #300",VALVE,2.2,,3500,0.99310407
220090989,VALVE POSITIONER,VALVE,2.2,,3500,0.99310407
220091240,LEVEL SWITCH,SWITCH,1.3,,10000,0.986570861
220091241,PRESSURE SWITCH,PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220092705,CONTROL VALVE SPRING,VALVE,2.2,,3500,0.99310407
220092706,CONTROL VALVE DIAPHRAGM,VALVE,2.2,,3500,0.99310407
220092707,SEAL BOX O RINGS,SEAL,2,,3500,0.989183414
220095476,MINIATURE CIRCUIT BREAKER(FUSE),CIRCUIT BREAKER,1.4,,3500,0.958659177
220095477,SIGNAL LAMP WHITE 24VDC,LAMP,1,,3500,0.900967841
220095480,THREE POSTION SWITCH WITH 2NO INC CONTAC,SWITCH,1.3,,10000,0.986570861
220095481,GREEN LAMP,LAMP,1,,3500,0.900967841
220095483,AMBER LAMP,LAMP,1,,3500,0.900967841
220095488,ESD RELAY BASE,ELECTRICAL RELAY,2.5,,3500,0.996494099
220097238,"AC LINE FILTER, 120-240VAC,15A",FILTER,3,,3500,0.998866483
220097947,"AIR SUCTION FILTER ELEMENT, PRIMARY, SE",FILTER ELEMENT,1.2,10198776,3500,0.93579915
220097948,"AIR SUCTION FILTER ELEMENT, SECONDARY, *",FILTER ELEMENT,1.2,10198776,3500,0.93579915
220097949,"AIR OIL SEPARATOR ELEMENT WITH GASKET, *",OIL/CHEMICAL,1.2,10198776,3500,0.93579915
220104141,CONSTANT LEVEL OILER,OIL/CHEMICAL,1.2,10198778,3500,0.93579915
220107050,"FILTER REGULATR 3/4"" FOR PGC PT SEAL AIR",FILTER,3,,3500,0.998866483
220107090,"PILOT-OPERATED, BALANCED PISTON RELIEF *",ROTOR,2.8,,3500,0.998219088
220108050,RESERVOIR BREATHER,OIL/CHEMICAL,1.2,,3500,0.93579915
220120204,"FLOW PRESSURE RECORDER,3 PEN SWP-2500PSI",PRESSURE TRANSMITTER,1.5,,3500,0.96688347
220160300,POWER ADAPTER FTA,POWER SUPPLY,1,,3500,0.900967841
220160327,APM POWER SUPPLY INTERNAL,POWER SUPPLY,1,,3500,0.900967841
220163810,RELAY VALVE,VALVE,2.2,,3500,0.99310407
220208048,PUMP SHAFT,PUMP,2,10044727,7000,0.997284815
220208061,OIL COOLER,OIL/CHEMICAL,1.2,,3500,0.93579915
220208300,RADIAL BALL BEARING,BEARING,2.5,10044725,3500,0.996494099
220273881,LEVEL SWITCH,SWITCH,1.3,,10000,0.986570861
220334291,SERIES 3+ ANTISURGE CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
220385039,BRASS AIR VALVE ASSY,VALVE,2.2,,3500,0.99310407
220385055,VALVE SEAT-BUNA,VALVE,2.2,,3500,0.99310407
220385061,"LARGE CARRIAGE BOLT 3/8""",BOLT,2.5,,3500,0.996494099
220478009,FILTER ELEMENT COOLING,FILTER ELEMENT,1.2,,3500,0.93579915
220478028,FILTER ELEMENT 1ST STAGE,FILTER ELEMENT,1.2,,3500,0.93579915
220478029,FILTER ELEMENT 2ND STAGE,FILTER ELEMENT,1.2,,3500,0.93579915
220552015,HARNESS,GEAR,3,,3500,0.998866483
221134287,SEAL O RING,SEAL,2,10199321,3500,0.989183414
221134875,HOSE / CM,HOSE,2,,3500,0.989183414
221134920,BOLT,BOLT,2.5,10199321,3500,0.996494099
221135017,SEAL,SEAL,2,10199321,3500,0.989183414
221135018,BOLT,BOLT,2.5,10199321,3500,0.996494099
221135020,PUSH ROD,BOLT,2.5,10199321,3500,0.996494099
221307039,LOCK WASHER,WASHER,2.2,,3500,0.99310407
221328198,CONNECTOR-5TH STAGE SPEED PICKUP,CONNECTOR,1.2,,3500,0.93579915
221331016,COUPLING FOR POTABLE WATER PUMP,PUMP,2,,7000,0.997284815
221358016,HEXAGON NUT (AWERODYNAMIC),NUT,2.5,10045108,3500,0.996494099
221358019,TOOTHED LOCK WASHER (AERODYNAMIC),WASHER,2.2,10045108,3500,0.99310407
221358020,TOOTHED LOCK WASHER (AERODYNAMIC),WASHER,2.2,10045108,3500,0.99310407
221358028,LOCK NUT,NUT,2.5,,3500,0.996494099
221358031,LOCK WASHER,WASHER,2.2,,3500,0.99310407
221358043,GASKET(SUC.SIDE),GASKET,2,,3500,0.989183414
221358043,GASKET(SUC.SIDE),GASKET,2,10045088,3500,0.989183414
221358052,SPRING,SPRING,2.5,,3500,0.996494099
221358052,SPRING,SPRING,2.5,10044933,3500,0.996494099
221358052,SPRING,SPRING,2.5,10044944,3500,0.996494099
221358052,SPRING,SPRING,2.5,10045083,3500,0.996494099
221358052,SPRING,SPRING,2.5,10045098,3500,0.996494099
221358060,GASKET,GASKET,2,10045103,3500,0.989183414
221358060,GASKET,GASKET,2,10045113,3500,0.989183414
221358200,HEX NUT,NUT,2.5,,3500,0.996494099
221358257,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358258,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358259,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358259,HEX. SOCKET HEAD BOLT,SOCKET,1.2,10045103,3500,0.93579915
221358260,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358260,HEX. SOCKET HEAD BOLT,SOCKET,1.2,10140297,3500,0.93579915
221358263,HEXAGON NUT,NUT,2.5,,3500,0.996494099
221358264,SPRING WASHER,WASHER,2.2,,3500,0.99310407
221358264,SPRING WASHER,WASHER,2.2,10045098,3500,0.99310407
221358265,SPRING WASHER,WASHER,2.2,,3500,0.99310407
221358271,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358275,LOCK WASHER,WASHER,2.2,,3500,0.99310407
221358275,LOCK WASHER,WASHER,2.2,10045103,3500,0.99310407
221358291,HEX. SOCKET HEAD BOLT,SOCKET,1.2,10045088,3500,0.93579915
221358308,SPRING,SPRING,2.5,,3500,0.996494099
221358308,SPRING,SPRING,2.5,10045098,3500,0.996494099
221358318,HEX.SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358339,HEX. SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358342,HEX. SOCKET HEAD BOLT,SOCKET,1.2,10045098,3500,0.93579915
221358368,HONEYCOMB SEAL RING,SEAL,2,,3500,0.989183414
221358368,HONEYCOMB SEAL RING,SEAL,2,10045098,3500,0.989183414
221358368,HONEYCOMB SEAL RING,SEAL,2,10045113,3500,0.989183414
221358369,LOCK NUT,NUT,2.5,,3500,0.996494099
221358369,LOCK NUT,NUT,2.5,10045103,3500,0.996494099
221358370,LOCK NUT,NUT,2.5,,3500,0.996494099
221358370,LOCK NUT,NUT,2.5,10045097,3500,0.996494099
221358370,LOCK NUT,NUT,2.5,10045098,3500,0.996494099
221358371,LOCK NUT,NUT,2.5,,3500,0.996494099
221358371,LOCK NUT,NUT,2.5,10045103,3500,0.996494099
221358379,SEAL RING,SEAL,2,,3500,0.989183414
221358379,SEAL RING,SEAL,2,10045088,3500,0.989183414
221358379,SEAL RING,SEAL,2,10045098,3500,0.989183414
221358390,HEX.SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358390,HEX.SOCKET HD BOLT,SOCKET,1.2,10197653,3500,0.93579915
221358391,GASKET,GASKET,2,,3500,0.989183414
221358391,GASKET,GASKET,2,10045098,3500,0.989183414
221358391,GASKET,GASKET,2,10197653,3500,0.989183414
221358392,GASKET,GASKET,2,,3500,0.989183414
221358392,GASKET,GASKET,2,10045098,3500,0.989183414
221358392,GASKET,GASKET,2,10197653,3500,0.989183414
221358393,GASKET,GASKET,2,,3500,0.989183414
221358393,GASKET,GASKET,2,10045098,3500,0.989183414
221358393,GASKET,GASKET,2,10197653,3500,0.989183414
221358394,GASKET,GASKET,2,,3500,0.989183414
221358394,GASKET,GASKET,2,10045098,3500,0.989183414
221358394,GASKET,GASKET,2,10197653,3500,0.989183414
221358398,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358407,STUD BOLT,BOLT,2.5,,3500,0.996494099
221358407,STUD BOLT,BOLT,2.5,10045108,3500,0.996494099
221358408,SEAL,SEAL,2,,3500,0.989183414
221358408,SEAL,SEAL,2,10045108,3500,0.989183414
221358409,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358409,HEX SOCKET HD BOLT,SOCKET,1.2,10045108,3500,0.93579915
221358416,GASKET DISC SIDE,GASKET,2,,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,10045083,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,10045098,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,10045103,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,10045108,3500,0.989183414
221358419,SEAL RING OUTER WITH PIN,SEAL,2,10045113,3500,0.989183414
221358425,GASKET,GASKET,2,,3500,0.989183414
221358425,GASKET,GASKET,2,10045098,3500,0.989183414
221358425,GASKET,GASKET,2,10045113,3500,0.989183414
221358482,HPC ROTOR ASSY WITH NITROGEN  PURGED CO*,ROTOR,2.8,,3500,0.998219088
221358482,HPC ROTOR ASSY WITH NITROGEN  PURGED CO*,ROTOR,2.8,10045098,3500,0.998219088
221358556,LIQUID  GASKET,GASKET,2,,3500,0.989183414
221358581,NUT,NUT,2.5,,3500,0.996494099
221358617,REAMER BOLT AND NUT,BOLT,2.5,,3500,0.996494099
221358617,REAMER BOLT AND NUT,BOLT,2.5,10044933,3500,0.996494099
221358617,REAMER BOLT AND NUT,BOLT,2.5,10044944,3500,0.996494099
221358646,HEX SOCKET HEAD BOLT,SOCKET,1.2,,3500,0.93579915
221358695,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358696,STUD BOLT,BOLT,2.5,,3500,0.996494099
221358696,STUD BOLT,BOLT,2.5,10045098,3500,0.996494099
221358697,TOOTED LOCK WASHER,WASHER,2.2,,3500,0.99310407
221358712,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358713,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358714,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358714,HEX SOCKET HD BOLT,SOCKET,1.2,10045088,3500,0.93579915
221358714,HEX SOCKET HD BOLT,SOCKET,1.2,10197653,3500,0.93579915
221358715,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358715,HEX SOCKET HD BOLT,SOCKET,1.2,10045088,3500,0.93579915
221358715,HEX SOCKET HD BOLT,SOCKET,1.2,10045113,3500,0.93579915
221358716,GASKET (SUC SIDE),GASKET,2,,3500,0.989183414
221358716,GASKET (SUC SIDE),GASKET,2,10045088,3500,0.989183414
221358716,GASKET (SUC SIDE),GASKET,2,10045098,3500,0.989183414
221358716,GASKET (SUC SIDE),GASKET,2,10197653,3500,0.989183414
221358717,GASKET (DIS SIDE),GASKET,2,,3500,0.989183414
221358717,GASKET (DIS SIDE),GASKET,2,10045088,3500,0.989183414
221358717,GASKET (DIS SIDE),GASKET,2,10045098,3500,0.989183414
221358717,GASKET (DIS SIDE),GASKET,2,10197653,3500,0.989183414
221358718,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358730,SEAL RING (OUTER) WITH PIN,SEAL,2,,3500,0.989183414
221358730,SEAL RING (OUTER) WITH PIN,SEAL,2,10045098,3500,0.989183414
221358730,SEAL RING (OUTER) WITH PIN,SEAL,2,10197653,3500,0.989183414
221358731,SEAL RING (INNER) WITH PIN,SEAL,2,,3500,0.989183414
221358731,SEAL RING (INNER) WITH PIN,SEAL,2,10045098,3500,0.989183414
221358731,SEAL RING (INNER) WITH PIN,SEAL,2,10197653,3500,0.989183414
221358732,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358732,HEX SOCKET HD BOLT,SOCKET,1.2,10197653,3500,0.93579915
221358733,HEX BOLT,BOLT,2.5,,3500,0.996494099
221358734,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358734,HEX SOCKET HD BOLT,SOCKET,1.2,10044933,3500,0.93579915
221358736,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358740,HEX  BOLT,BOLT,2.5,,3500,0.996494099
221358745,TOOTED LOCK WASHER,WASHER,2.2,,3500,0.99310407
221358746,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358746,HEX SOCKET HD BOLT,SOCKET,1.2,10045108,3500,0.93579915
221358756,SEAL RING,SEAL,2,,3500,0.989183414
221358756,SEAL RING,SEAL,2,10045113,3500,0.989183414
221358757,HEX SOCHET HD BOLT,BOLT,2.5,,3500,0.996494099
221358758,HEX SOCHET HD BOLT,BOLT,2.5,,3500,0.996494099
221358759,HEX SOCHET HD BOLT,BOLT,2.5,,3500,0.996494099
221358760,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,,3500,0.989183414
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,10045083,3500,0.989183414
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,10045098,3500,0.989183414
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,10045103,3500,0.989183414
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,10045108,3500,0.989183414
221358762,SEAL RING (INNER) WITH PIN,SEAL,2,10045113,3500,0.989183414
221358763,TOOTHED LOCK WASHER,WASHER,2.2,,3500,0.99310407
221358764,HEX SOCKET HD BOLT,SOCKET,1.2,,3500,0.93579915
221358765,THRUST BEARING ASSEMBLY,BEARING,2.5,,3500,0.996494099
221358765,THRUST BEARING ASSEMBLY,BEARING,2.5,10045098,3500,0.996494099
221358765,THRUST BEARING ASSEMBLY,BEARING,2.5,10045113,3500,0.996494099
221358825,POWER SUPPLY UNIT OFR MONITOR,POWER SUPPLY,1,,3500,0.900967841
221370048,COMPLETE SEAL WITH SLEEVE & GLAND RING,SEAL,2,,3500,0.989183414
221385040,GASKET,GASKET,2,10135454,3500,0.989183414
221385223,SWITCH INPUT MODULE,SWITCH,1.3,,10000,0.986570861
221385224,SWITCH OUTPUT MODULE,SWITCH,1.3,,10000,0.986570861
221385233,GAS FUEL BLEED VALVE,VALVE,2.2,,3500,0.99310407
221385303,POWER SUPPLY UNIT CARD,POWER SUPPLY,1,,3500,0.900967841
221385404,CIRCUIT BREAKER RESIDUAL CURRENT,CIRCUIT BREAKER,1.4,,3500,0.958659177
221432164,FREQ INPUT MODULE,MODULE,1,,3500,0.900967841
221432172,INTERFACE MODULE,MODULE,1,,3500,0.900967841
221432173,INTERFACE MODULE,MODULE,1,,3500,0.900967841
221432178,TIME DELAY RELAY,RELAY,1.2,,10000,0.981350384
221432185,CIRCUIT BREAKER 8A,CIRCUIT BREAKER,1.4,,3500,0.958659177
221445034,GASKET,GASKET,2,,3500,0.989183414
221445059,BEARING ASSY,BEARING,2.5,,3500,0.996494099
221445203,SEAL RING,SEAL,2,10044933,3500,0.989183414
221445208,SEAL RING(OUTER),SEAL,2,10044933,3500,0.989183414
221445208,SEAL RING(OUTER),SEAL,2,10045113,3500,0.989183414
221445313,SEAL RING(HONEY COMB),SEAL,2,10044933,3500,0.989183414
221445313,SEAL RING(HONEY COMB),SEAL,2,10045113,3500,0.989183414
221445316,LOCK NUT,NUT,2.5,10044944,3500,0.996494099
221445335,GASKET,GASKET,2,,3500,0.989183414
221445345,GASKET,GASKET,2,,3500,0.989183414
221445349,BOLT,BOLT,2.5,,3500,0.996494099
221445446,CONTROL VALVE POSITIONER,VALVE,2.2,,3500,0.99310407
221445518,RELAY S/AFOR LT 12812/12812W/12823,ELECTRICAL RELAY,2.5,,3500,0.996494099
221445606,CASING TURBINE,CYLINDER,2.2,10045111,3500,0.99310407
221445631,DETECTOR VIBRATION,SENSOR,1.1,,5000,0.945359976
221445636,DETECTOR VIBRATION,SENSOR,1.1,,5000,0.945359976
221445637,DETECTOR VIBRATION,SENSOR,1.1,,5000,0.945359976
221445640,GG LUB OIL PUMP,OIL/CHEMICAL,1.2,,3500,0.93579915
221445640,GG LUB OIL PUMP,OIL/CHEMICAL,1.2,10045014,3500,0.93579915
221445640,GG LUB OIL PUMP,OIL/CHEMICAL,1.2,10117520,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045083,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045085,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045095,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045098,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045103,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045105,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045110,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10045113,3500,0.93579915
221445645,FILTER ELEMENT,FILTER ELEMENT,1.2,10197653,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10045080,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10045083,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10045093,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10135429,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10197268,3500,0.93579915
221445647,FILTER ELEMENT,FILTER ELEMENT,1.2,10200139,3500,0.93579915
221445727,RELIEF VALVE REPAIR KIT-GG LUBE,OIL/CHEMICAL,1.2,10198952,3500,0.93579915
221445985,CONTROL OILFILTER,OIL/CHEMICAL,1.2,,3500,0.93579915
221445985,CONTROL OILFILTER,OIL/CHEMICAL,1.2,10016949,3500,0.93579915
221445985,CONTROL OILFILTER,OIL/CHEMICAL,1.2,10045085,3500,0.93579915
221445985,CONTROL OILFILTER,OIL/CHEMICAL,1.2,10045110,3500,0.93579915
221445989,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,,3500,0.93579915
221445989,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10044944,3500,0.93579915
221445989,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045098,3500,0.93579915
221445989,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045108,3500,0.93579915
221445992,MAIN LUBE OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,,3500,0.93579915
221445992,MAIN LUBE OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045005,3500,0.93579915
221448053,LUB. OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,,3500,0.93579915
221448053,LUB. OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10016949,3500,0.93579915
221448053,LUB. OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045085,3500,0.93579915
221448053,LUB. OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045098,3500,0.93579915
221448053,LUB. OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10197653,3500,0.93579915
221448054,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,,3500,0.93579915
221448054,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10045098,3500,0.93579915
221448054,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10135454,3500,0.93579915
221448054,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10197653,3500,0.93579915
221448054,SEAL OIL FILTER ELEMENT,OIL/CHEMICAL,1.2,10198719,3500,0.93579915
221448058,GAS COOLER GEAR BOX,GEAR,3,,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10045083,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10080640,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10131843,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10131844,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10143860,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10166043,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10197622,3500,0.998866483
221448058,GAS COOLER GEAR BOX,GEAR,3,10201516,3500,0.998866483
221448657,OIL COOLER GEAR BOX,OIL/CHEMICAL,1.2,,3500,0.93579915
221448657,OIL COOLER GEAR BOX,OIL/CHEMICAL,1.2,10045083,3500,0.93579915
221635062,RELIEF VALVE SPRING,VALVE,2.2,,3500,0.99310407
221635065,O SEAL(5/PACK),SEAL,2,,3500,0.989183414
221635072,SPRING (FIRST STAGE),SPRING,2.5,,3500,0.996494099
221635119,VALVE DELIVERY (VALCA2497),VALVE,2.2,,3500,0.99310407
221635131,WASHER PISTON,WASHER,2.2,,3500,0.99310407
221635144,"VALVE,SUCTION",VALVE,2.2,,3500,0.99310407
221635159,"VALVE DELIVERY, 1ST STAGE",VALVE,2.2,,3500,0.99310407
221635160,"VALVE SUCTION, 1ST STAGE",VALVE,2.2,,3500,0.99310407
221635169,"O-RING, VALVE COVER 1ST STAGE",VALVE,2.2,,3500,0.99310407
221635185,"CAP SCREW, CYLINDER 2ND STAGE",CYLINDER,2.2,,3500,0.99310407
221635195,"VALVE, PRESSURE RELIEF",VALVE,2.2,,3500,0.99310407
221635228,"O-RING, VALVE COVER",VALVE,2.2,,3500,0.99310407
221635277,"ELEMENT, OIL FILTER",OIL/CHEMICAL,1.2,,3500,0.93579915
222005178,LEVEL CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
222011131,VALVE ASSEMBLY,VALVE,2.2,10197287,3500,0.99310407
222011137,CONNECTING ROD BEARING,BEARING,2.5,10197287,3500,0.996494099
222011140,O RING STUB SEAL CAP,SEAL,2,10197287,3500,0.989183414
222011141,GASKET CRANK CASE COVER,GASKET,2,10197287,3500,0.989183414
222011142,O RING VALVE,VALVE,2.2,,3500,0.99310407
222011144,SPRING,SPRING,2.5,,3500,0.996494099
222011144,SPRING,SPRING,2.5,10044927,3500,0.996494099
222011144,SPRING,SPRING,2.5,10045076,3500,0.996494099
222011144,SPRING,SPRING,2.5,10197287,3500,0.996494099
222051005,"SOL V/V,3/4""FPT,VITON SEALS,24VDC OIL",OIL/CHEMICAL,1.2,,3500,0.93579915
222182026,THRUST BEARING ASSY,BEARING,2.5,,3500,0.996494099
225017489,BIMETALLIC OVERLOAD RELAY 3POLE6,ELECTRICAL RELAY,2.5,,3500,0.996494099
225035151,TORQUE TUBE ASSLY,CYLINDER,2.2,,3500,0.99310407
225111005,UV CONTROLLER,CONTROLLER,0.9,,3500,0.877447503
240000311,VALVE DRIVER ASSEMBLY,VALVE,2.2,,3500,0.99310407
240000319,"SOLENOID VALVE 4-WAY ALLEN AIR, HELIUM *",VALVE,2.2,,3500,0.99310407
240000323,115/230 VAC POWER SUPPLY BOARD,POWER SUPPLY,1,,3500,0.900967841
240002299,LUBRICANT DOW 111 SEALANT,OIL/CHEMICAL,1.2,,3500,0.93579915
240003010,SIGNAL CABLE,CABLE,1.2,,20000,0.991839115
240003027,TRANSDUCER HOLDER O-RING BACKUP,CONNECTOR,1.2,,3500,0.93579915
