Plant,Material,Storage location,Key,MRP Controller,MRP Type,Material type,Material Group,Val. stock,Val. stock,ValStckVal,ValStckVal,CnsgtStock,CnsgtStock,Val.Stock in May 2025,Increase
"11F2 SHP Process Complex, UT OFFSHO",211512991 HOSE ASSEM. (18 IN. LONG),11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211512991 HOSE ASSEM. (18 IN. LONG)11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"8,107.80",8107.8
"11F2 SHP Process Complex, UT OFFSHO",145021410 BEARING BALL SKF/FAG/NBC/NTN6310,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO145021410 BEARING BALL SKF/FAG/NBC/NTN631011F2FP25                       Maint.Spares-PEL",AAS AAS,ND No planning,ZSTO ONGC Stores,14        Misc. stores,14,NO,8095,INR,0,NO,"8,095.00",0
"11F2 SHP Process Complex, UT OFFSHO",210008054 HARNESS,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO210008054 HARNESS11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"8,053.92",8053.92
"11F2 SHP Process Complex, UT OFFSHO",220060054 O-RING 170.82 X 5.33 PARKER 2-364,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO220060054 O-RING 170.82 X 5.33 PARKER 2-36411F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,8006.32,INR,0,NO,"8,006.32",0
"11F2 SHP Process Complex, UT OFFSHO",222011141 GASKET CRANK CASE COVER,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO222011141 GASKET CRANK CASE COVER11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,8005.07,INR,0,NO,"8,005.07",0
"11F2 SHP Process Complex, UT OFFSHO","150008130 CUTTER PARAFFIN GAUGE 4.50""",11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO150008130 CUTTER PARAFFIN GAUGE 4.50""11F2FP01                       SHP-PEL-01",AAS AAS,ND No planning,ZSTO ONGC Stores,15        Tubing pipe& fitting,1,NO,7991.59,INR,0,NO,"7,991.59",0
"11F2 SHP Process Complex, UT OFFSHO",220012919 PLC CONTROLLOGIX MEMORY CARD,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220012919 PLC CONTROLLOGIX MEMORY CARD11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,7963,INR,0,NO,"7,963.00",0
"11F2 SHP Process Complex, UT OFFSHO",140001817 BEARING 6219 C3,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO140001817 BEARING 6219 C311F2FP25                       Maint.Spares-PEL",AAS AAS,ND No planning,ZSTO ONGC Stores,14        Misc. stores,4,NO,7896,INR,0,NO,"7,896.00",0
"11F2 SHP Process Complex, UT OFFSHO",215471324 SEAL O-RING,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO215471324 SEAL O-RING11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,841.60",7841.6
"11F2 SHP Process Complex, UT OFFSHO","420000778 COIL FOR WATER SOLENOID VALVE 1""",11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO420000778 COIL FOR WATER SOLENOID VALVE 1""11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,42        Miscellaneous-MOP,0,NO,0,INR,0,NO,"7,788.00",7788
"11F2 SHP Process Complex, UT OFFSHO",221358716 GASKET (SUC SIDE),11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO221358716 GASKET (SUC SIDE)11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,7767.9,INR,0,NO,"7,767.90",0
"11F2 SHP Process Complex, UT OFFSHO","150008129 CUTTER PARAFFIN GAUGE 4.30""",11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO150008129 CUTTER PARAFFIN GAUGE 4.30""11F2FP01                       SHP-PEL-01",AAS AAS,ND No planning,ZSTO ONGC Stores,15        Tubing pipe& fitting,1,NO,7676.14,INR,0,NO,"7,676.14",0
"11F2 SHP Process Complex, UT OFFSHO",211542792 CAP,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211542792 CAP11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,540.68",7540.68
"11F2 SHP Process Complex, UT OFFSHO",220006605 O RING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220006605 O RING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,7527.45,INR,0,NO,"7,527.45",0
"11F2 SHP Process Complex, UT OFFSHO",220060053 O-RING 158.12 X 5.33 PARKER 2-362,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO220060053 O-RING 158.12 X 5.33 PARKER 2-36211F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,7523.18,INR,0,NO,"7,523.18",0
"11F2 SHP Process Complex, UT OFFSHO",215457908 TUBE ASSEM,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO215457908 TUBE ASSEM11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,516.44",7516.44
"11F2 SHP Process Complex, UT OFFSHO",211538412 CASE ASSEMBLY,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211538412 CASE ASSEMBLY11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,502.41",7502.41
"11F2 SHP Process Complex, UT OFFSHO",280009335 TERMINAL ENLARG#LW300,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO280009335 TERMINAL ENLARG#LW30011F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,28        Spare-ElectricPlant,2,NO,7482.5,INR,0,NO,"7,482.50",0
"11F2 SHP Process Complex, UT OFFSHO",211100756 PLUG,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211100756 PLUG11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,440.38",7440.38
"11F2 SHP Process Complex, UT OFFSHO",211563097 CLIP,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211563097 CLIP11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,436.20",7436.2
"11F2 SHP Process Complex, UT OFFSHO","280009332 AUXILIARY CONTACT BLOCK,A260,A185(CAL18*",11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO280009332 AUXILIARY CONTACT BLOCK,A260,A185(CAL18*11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,28        Spare-ElectricPlant,16,NO,7392,INR,0,NO,"7,392.00",0
"11F2 SHP Process Complex, UT OFFSHO","220061306 O RING, STUFFING BOX",11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220061306 O RING, STUFFING BOX11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,10,NO,24554.94,INR,0,NO,"7,366.48",-17188.46
"11F2 SHP Process Complex, UT OFFSHO","150008128 CUTTER PARAFFIN GAUGE 3.85""",11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO150008128 CUTTER PARAFFIN GAUGE 3.85""11F2FP01                       SHP-PEL-01",AAS AAS,ND No planning,ZSTO ONGC Stores,15        Tubing pipe& fitting,1,NO,7360.68,INR,0,NO,"7,360.68",0
"11F2 SHP Process Complex, UT OFFSHO","220049533 DIGITAL OUTPUT MODULE, 8 CHANNEL, 24VDC",11F2NP16                       NH-PEL-16,"11F2 SHP Process Complex, UT OFFSHO220049533 DIGITAL OUTPUT MODULE, 8 CHANNEL, 24VDC11F2NP16                       NH-PEL-16",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,0,NO,0,INR,0,NO,"7,334.00",7334
"11F2 SHP Process Complex, UT OFFSHO",210540233 INJECTOR OVERFLOW PIPE,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO210540233 INJECTOR OVERFLOW PIPE11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,ST,0,INR,0,ST,"7,323.97",7323.97
"11F2 SHP Process Complex, UT OFFSHO",215438826 SPACER,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO215438826 SPACER11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,282.39",7282.39
"11F2 SHP Process Complex, UT OFFSHO",211545394 NUT,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211545394 NUT11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,274.03",7274.03
"11F2 SHP Process Complex, UT OFFSHO",211009499 BREATHER AS,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211009499 BREATHER AS11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,225.56",7225.56
"11F2 SHP Process Complex, UT OFFSHO",220006604 O RING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220006604 O RING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,7143.5,INR,0,NO,"7,143.50",0
"11F2 SHP Process Complex, UT OFFSHO",211512981 ELBOW,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211512981 ELBOW11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,086.78",7086.78
"11F2 SHP Process Complex, UT OFFSHO",211511084 SEAL,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211511084 SEAL11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"7,044.15",7044.15
"11F2 SHP Process Complex, UT OFFSHO",220004742 O RING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220004742 O RING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,1,NO,6990.93,INR,0,NO,"6,990.93",0
"11F2 SHP Process Complex, UT OFFSHO",220037272 BUSHING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220037272 BUSHING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,2,NO,6984.97,INR,0,NO,"6,984.97",0
"11F2 SHP Process Complex, UT OFFSHO",270005852 O-RING,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO270005852 O-RING11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,27        Spare-Ind Tpt equip,12,NO,6982.95,INR,0,NO,"6,982.95",0
"11F2 SHP Process Complex, UT OFFSHO",220035056 O-RING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220035056 O-RING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,4,NO,6971.7,INR,0,NO,"6,957.14",-14.56
"11F2 SHP Process Complex, UT OFFSHO",360131586 O RING (SHAFT)        A--1-23,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO360131586 O RING (SHAFT)        A--1-2311F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,36        Rotating Equip-MOP,2,NO,6915.27,INR,0,NO,"6,915.27",0
"11F2 SHP Process Complex, UT OFFSHO",211535020 WASHER,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211535020 WASHER11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,907.90",6907.9
"11F2 SHP Process Complex, UT OFFSHO",215471883 BOLT,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO215471883 BOLT11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,907.90",6907.9
"11F2 SHP Process Complex, UT OFFSHO",250007900 REDRESS KIT FOR RUNNING TOOL FOR SLIP L*,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO250007900 REDRESS KIT FOR RUNNING TOOL FOR SLIP L*11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,25        Spare-Geophys. equip,1,ST,6850.07,INR,0,ST,"6,850.07",0
"11F2 SHP Process Complex, UT OFFSHO",250007901 REDRESS KIT FOR PULLING TOOL FOR SLIP L*,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO250007901 REDRESS KIT FOR PULLING TOOL FOR SLIP L*11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,25        Spare-Geophys. equip,1,ST,6850.07,INR,0,ST,"6,850.07",0
"11F2 SHP Process Complex, UT OFFSHO",250007905 REDRESS KIT FOR RUNNING TOOL FOR SLIP L*,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO250007905 REDRESS KIT FOR RUNNING TOOL FOR SLIP L*11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,25        Spare-Geophys. equip,1,ST,6850.07,INR,0,ST,"6,850.07",0
"11F2 SHP Process Complex, UT OFFSHO",250007906 REDRESS KIT FOR PULLING TOOL FOR SLIP L*,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO250007906 REDRESS KIT FOR PULLING TOOL FOR SLIP L*11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,25        Spare-Geophys. equip,1,ST,6850.07,INR,0,ST,"6,850.07",0
"11F2 SHP Process Complex, UT OFFSHO",220005647 SPRING WASHER,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220005647 SPRING WASHER11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,64,NO,6847.7,INR,0,NO,"6,847.70",0
"11F2 SHP Process Complex, UT OFFSHO",211561568 ELBOW,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211561568 ELBOW11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,831.00",6831
"11F2 SHP Process Complex, UT OFFSHO",220041173 O RING BASE PLATE NO- D900/7,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220041173 O RING BASE PLATE NO- D900/711F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,4,NO,6822.08,INR,0,NO,"6,822.08",0
"11F2 SHP Process Complex, UT OFFSHO",221358704 O RING,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO221358704 O RING11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,13,NO,43966.43,INR,0,NO,"6,764.07",-37202.36
"11F2 SHP Process Complex, UT OFFSHO",211538723 ELBOW,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211538723 ELBOW11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,745.74",6745.74
"11F2 SHP Process Complex, UT OFFSHO",213519904 OVER CT RELAY FOR 3TB42 3TB43,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO213519904 OVER CT RELAY FOR 3TB42 3TB4311F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",3,NO,6721.95,INR,0,NO,"6,721.95",0
"11F2 SHP Process Complex, UT OFFSHO",220110379 SAMPLE TUBE ACTUATOR,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO220110379 SAMPLE TUBE ACTUATOR11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,22        Spare-Prod equip etc,0,NO,0,INR,0,NO,"6,695.34",6695.34
"11F2 SHP Process Complex, UT OFFSHO",280011402 SPREADERS (35 MM TO 45 MM),11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO280011402 SPREADERS (35 MM TO 45 MM)11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,28        Spare-ElectricPlant,0,NO,0,INR,0,NO,"6,633.20",6633.2
"11F2 SHP Process Complex, UT OFFSHO",211542405 SPRING,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211542405 SPRING11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,600.29",6600.29
"11F2 SHP Process Complex, UT OFFSHO",270006678 FELT SEAL,11F2FP01                       SHP-PEL-01,"11F2 SHP Process Complex, UT OFFSHO270006678 FELT SEAL11F2FP01                       SHP-PEL-01",AAP AAP,ND No planning,ZSPR ONGC Spares,27        Spare-Ind Tpt equip,10,NO,6591.7,INR,0,NO,"6,591.70",0
"11F2 SHP Process Complex, UT OFFSHO",211558878 HOSE ASSEMBLY,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211558878 HOSE ASSEMBLY11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,523.05",6523.05
"11F2 SHP Process Complex, UT OFFSHO",211562907 HOSE IN CMS,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211562907 HOSE IN CMS11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,515.51",6515.51
"11F2 SHP Process Complex, UT OFFSHO",145015579 BEARING ROLLER  SKF/FAG/NTN NU315,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO145015579 BEARING ROLLER  SKF/FAG/NTN NU31511F2FP25                       Maint.Spares-PEL",AAS AAS,ND No planning,ZSTO ONGC Stores,14        Misc. stores,2,NO,6506,INR,0,NO,"6,506.00",0
"11F2 SHP Process Complex, UT OFFSHO",211516762 CLAMP,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211516762 CLAMP11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,481.60",6481.6
"11F2 SHP Process Complex, UT OFFSHO",211568170 ADAPTER,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211568170 ADAPTER11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,447.33",6447.33
"11F2 SHP Process Complex, UT OFFSHO",210002125 ELBOW,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO210002125 ELBOW11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,404.70",6404.7
"11F2 SHP Process Complex, UT OFFSHO",211108536 WASHER,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211108536 WASHER11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,396.34",6396.34
"11F2 SHP Process Complex, UT OFFSHO",140005351 FLARE GUN 13 MM,11F2FN01                       SHP-Main-01,"11F2 SHP Process Complex, UT OFFSHO140005351 FLARE GUN 13 MM11F2FN01                       SHP-Main-01",AAS AAS,ND No planning,ZSTO ONGC Stores,14        Misc. stores,0,NO,0,INR,0,NO,"6,395.20",6395.2
"11F2 SHP Process Complex, UT OFFSHO",211560526 GAGE,11F2FN25                       Maint.Spares,"11F2 SHP Process Complex, UT OFFSHO211560526 GAGE11F2FN25                       Maint.Spares",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",0,NO,0,INR,0,NO,"6,360.40",6360.4
"11F2 SHP Process Complex, UT OFFSHO",211513271 UNION,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO211513271 UNION11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,"21        Spare-Rig, DG etc.",15,NO,6432.58,INR,0,NO,"6,303.74",-128.84
"11F2 SHP Process Complex, UT OFFSHO",360261436 SPIRAL PIN,11F2FP25                       Maint.Spares-PEL,"11F2 SHP Process Complex, UT OFFSHO360261436 SPIRAL PIN11F2FP25                       Maint.Spares-PEL",AAP AAP,ND No planning,ZSPR ONGC Spares,36        Rotating Equip-MOP,96,NO,6295.68,INR,0,NO,"6,295.68",0
